key,fare_amount
2014-07-21 18:19:00.000000119,11.284392
2014-07-21 18:19:00.000000115,11.2840805
2014-07-21 18:19:00.0000009,11.284046
2014-07-21 18:19:00.00000075,11.284693
2014-07-21 18:19:00.000000118,11.284174
2014-07-21 18:19:00.00000038,11.284114
2014-07-21 18:19:00.000000124,11.28458
2014-07-21 18:19:00.000000242,11.284173
2014-07-21 18:19:00.00000019,11.284651
2014-07-21 18:19:00.00000056,11.284457
2014-07-21 18:19:00.000000239,11.284496
2014-07-21 18:19:00.000000101,11.284464
2014-07-21 18:19:00.000000216,11.284262
2014-07-21 18:19:00.000000198,11.283994
2014-07-21 18:19:00.000000174,11.2842045
2014-07-21 18:19:00.00000070,11.2842655
2014-07-21 18:19:00.0000004,11.284121
2014-07-21 18:19:00.000000135,11.284146
2014-07-21 18:19:00.000000165,11.284208
2014-07-21 18:19:00.00000010,11.284355
2014-07-21 18:19:00.000000211,11.284323
2014-07-21 18:19:00.000000190,11.284684
2014-07-21 18:19:00.00000021,11.284299
2014-07-21 18:19:00.000000204,11.284626
2014-07-21 18:19:00.000000112,11.284423
2014-07-21 18:19:00.000000169,11.284532
2014-07-21 18:19:00.000000226,11.284371
2014-07-21 18:19:00.000000109,11.284651
2014-07-21 18:19:00.000000113,11.28414
2014-07-21 18:19:00.000000127,11.2839365
2014-07-21 18:19:00.000000182,11.28429
2014-07-21 18:19:00.00000036,11.284463
2014-07-21 18:19:00.000000220,11.284173
2014-07-21 18:19:00.000000121,11.284352
2014-07-21 18:19:00.00000050,11.284105
2014-07-21 18:19:00.000000178,11.28431
2014-07-21 18:19:00.000000166,11.284332
2014-07-21 18:19:00.000000224,11.284185
2014-07-21 18:19:00.000000134,11.284628
2014-07-21 18:19:00.000000195,11.284304
2014-07-21 18:19:00.00000015,11.284226
2014-07-21 18:19:00.0000005,11.285382
2014-07-21 18:19:00.000000120,11.28419
2014-07-21 18:19:00.000000133,11.284302
2014-07-21 18:19:00.00000044,11.284636
2014-07-21 18:19:00.000000233,11.284313
2014-07-21 18:19:00.00000063,11.284544
2014-07-21 18:19:00.000000167,11.284653
2014-07-21 18:19:00.000000208,11.284243
2014-07-21 18:19:00.00000030,11.284329
2014-07-21 18:19:00.00000098,11.284329
2014-07-21 18:19:00.000000179,11.2842655
2014-07-21 18:19:00.000000219,11.284569
2014-07-21 18:19:00.0000006,11.284221
2014-07-21 18:19:00.0000008,11.284471
2014-07-21 18:19:00.00000031,11.284273
2014-07-21 18:19:00.000000225,11.284322
2014-07-21 18:19:00.000000235,11.284499
2014-07-21 18:19:00.000000104,11.284502
2014-07-21 18:19:00.00000011,11.2842245
2014-07-21 18:19:00.00000026,11.28444
2014-07-21 18:19:00.000000228,11.284133
2014-07-21 18:19:00.000000154,11.284261
2014-07-21 18:19:00.000000240,11.284444
2014-07-21 18:19:00.00000069,11.284606
2014-07-21 18:19:00.000000210,11.284023
2014-07-21 18:19:00.00000097,11.284296
2014-07-21 18:19:00.000000136,11.284568
2014-07-21 18:19:00.000000150,11.284137
2014-07-21 18:19:00.00000060,11.284235
2014-07-21 18:19:00.00000073,11.284135
2014-07-21 18:19:00.000000177,11.284441
2014-07-21 18:19:00.000000222,11.284676
2014-07-21 18:19:00.0000003,11.284476
2014-07-21 18:19:00.00000012,11.284273
2014-07-21 18:19:00.000000139,11.284421
2014-07-21 18:19:00.000000194,11.284286
2014-07-21 18:19:00.00000014,11.284279
2014-07-21 18:19:00.00000051,11.28423
2014-07-21 18:19:00.000000218,11.284593
2014-07-21 18:19:00.000000181,11.284301
2014-07-21 18:19:00.000000114,11.284246
2014-07-21 18:19:00.00000072,11.284551
2014-07-21 18:19:00.000000213,11.284015
2014-07-21 18:19:00.00000064,11.284185
2012-12-07 16:13:08.0000001,11.284534
2011-06-13 09:55:04.0000005,11.284644
2011-06-13 09:55:04.0000004,11.284042
2011-06-13 09:55:04.0000001,11.284483
2014-12-27 22:31:56.0000002,11.284443
2014-11-24 09:50:20.0000001,11.284304
2014-11-24 09:50:20.0000002,11.284306
2015-02-17 12:29:52.0000003,11.284093
2015-02-17 12:29:52.0000002,11.284392
2015-02-17 12:29:52.0000004,11.284515
2015-02-17 12:29:52.0000001,11.284165
2010-02-21 21:57:20.0000001,11.284288
2010-02-21 21:57:20.0000002,11.284554
2010-09-20 16:48:00.000000101,11.2844715
2010-09-20 16:48:00.000000140,11.2837105
2010-09-20 16:48:00.00000052,11.28459
2010-09-20 16:48:00.00000038,11.284154
2010-09-20 16:48:00.000000135,11.284745
2010-09-20 16:48:00.000000145,11.284449
2010-09-20 16:48:00.00000090,11.284709
2010-09-20 16:48:00.00000088,11.284604
2010-09-20 16:48:00.000000161,11.2842045
2010-09-20 16:48:00.000000160,11.284421
2010-09-20 16:48:00.00000012,11.284302
2010-09-20 16:48:00.00000028,11.285341
2010-09-20 16:48:00.000000117,11.284293
2010-09-20 16:48:00.00000018,11.284159
2010-09-20 16:48:00.00000059,11.284365
2010-09-20 16:48:00.00000061,11.284571
2010-09-20 16:48:00.00000037,11.284281
2010-09-20 16:48:00.000000133,11.2843485
2010-09-20 16:48:00.000000141,11.284403
2010-09-20 16:48:00.000000113,11.284381
2010-09-20 16:48:00.00000067,11.284414
2010-09-20 16:48:00.00000066,11.284338
2010-09-20 16:48:00.000000128,11.284065
2010-09-20 16:48:00.000000109,11.28412
2010-09-20 16:48:00.000000167,11.284302
2010-09-20 16:48:00.00000065,11.284097
2010-09-20 16:48:00.000000157,11.28541
2010-09-20 16:48:00.00000045,11.284457
2010-09-20 16:48:00.00000054,11.2844715
2010-09-20 16:48:00.00000076,11.284484
2010-09-20 16:48:00.000000125,11.284558
2010-09-20 16:48:00.00000031,11.284375
2010-09-20 16:48:00.000000105,11.284453
2010-09-20 16:48:00.00000017,11.284021
2010-09-20 16:48:00.000000127,11.284469
2010-09-20 16:48:00.000000149,11.285374
2010-09-20 16:48:00.00000039,11.2844715
2010-09-20 16:48:00.00000095,11.284777
2010-09-20 16:48:00.00000062,11.284412
2010-09-20 16:48:00.00000029,11.28435
2010-09-20 16:48:00.000000155,11.284203
2010-09-20 16:48:00.000000123,11.284345
2010-09-20 16:48:00.00000020,11.284323
2010-09-20 16:48:00.0000003,11.28422
2010-09-20 16:48:00.000000102,11.284317
2010-09-20 16:48:00.00000096,11.284006
2010-09-20 16:48:00.00000087,11.284278
2010-09-20 16:48:00.00000063,11.284213
2010-09-20 16:48:00.00000078,11.284268
2010-09-20 16:48:00.00000049,11.28443
2010-09-20 16:48:00.000000115,11.284442
2010-09-20 16:48:00.00000080,11.284279
2010-09-20 16:48:00.00000046,11.284151
2010-09-20 16:48:00.00000048,11.284197
2010-09-20 16:48:00.00000033,11.28428
2010-09-20 16:48:00.000000136,11.284275
2010-09-20 16:48:00.00000032,11.284573
2010-09-20 16:48:00.00000082,11.284866
2010-09-20 16:48:00.00000091,11.284714
2010-09-20 16:48:00.00000051,11.284215
2010-09-20 16:48:00.000000107,11.28429
2010-09-20 16:48:00.000000150,11.2842865
2010-09-20 16:48:00.00000070,11.284243
2010-09-20 16:48:00.000000165,11.284256
2010-09-20 16:48:00.00000097,11.284702
2010-09-20 16:48:00.00000075,11.284376
2010-09-20 16:48:00.000000164,11.284396
2010-09-20 16:48:00.000000162,11.28451
2010-09-20 16:48:00.00000026,11.284335
2010-09-20 16:48:00.000000126,11.284311
2010-09-20 16:48:00.00000077,11.284693
2010-09-20 16:48:00.000000138,11.28441
2010-09-20 16:48:00.000000118,11.284338
2010-09-20 16:48:00.00000011,11.284352
2010-09-20 16:48:00.00000073,11.284432
2010-09-20 16:48:00.000000120,11.284294
2010-09-20 16:48:00.00000034,11.2842245
2010-09-20 16:48:00.00000057,11.284141
2010-09-20 16:48:00.00000044,11.284543
2010-09-20 16:48:00.00000079,11.282934
2010-09-20 16:48:00.00000013,11.284408
2010-09-20 16:48:00.00000060,11.284194
2010-09-20 16:48:00.00000098,11.283974
2010-09-20 16:48:00.00000022,11.284375
2010-09-20 16:48:00.00000043,11.28448
2010-09-20 16:48:00.000000130,11.284577
2010-09-20 16:48:00.00000094,11.284255
2010-09-20 16:48:00.000000153,11.284344
2010-09-20 16:48:00.0000009,11.284074
2010-09-20 16:48:00.000000119,11.284062
2010-09-20 16:48:00.00000089,11.284628
2010-09-20 16:48:00.00000053,11.284222
2010-09-20 16:48:00.00000014,11.284552
2010-09-20 16:48:00.00000093,11.284588
2010-09-20 16:48:00.000000144,11.284485
2010-09-20 16:48:00.00000030,11.284534
2010-09-20 16:48:00.000000147,11.284239
2010-09-20 16:48:00.000000108,11.284357
2010-09-20 16:48:00.00000064,11.284224
2010-09-20 16:48:00.00000010,11.284685
2010-09-20 16:48:00.00000042,11.284565
2012-04-01 22:22:28.0000001,11.28431
2012-03-05 09:19:32.0000001,11.284445
2012-03-05 09:19:32.0000002,11.284278
2012-03-05 09:19:32.0000005,11.282517
2012-03-05 09:19:32.0000003,11.284395
2012-03-05 09:19:32.0000004,11.284515
2012-08-20 14:47:36.0000003,11.284674
2012-08-20 14:47:36.0000004,11.285713
2011-12-01 01:36:08.0000002,11.28427
2013-06-21 11:33:28.0000002,11.284729
2013-06-21 11:33:28.0000004,11.284264
2013-06-21 11:33:28.0000001,11.284271
2013-06-21 11:33:28.0000003,11.2847805
2013-04-10 11:33:28.0000001,11.284778
2013-04-10 11:33:28.0000002,11.284111
2014-03-29 14:59:28.0000003,11.284272
2014-03-29 14:59:28.0000002,11.284372
2010-04-05 06:01:24.0000001,11.284616
2014-12-01 00:12:44.0000001,11.284668
2012-08-01 18:54:24.0000001,11.284397
2012-08-01 18:54:24.0000002,11.284322
2012-08-01 18:54:24.0000003,11.284278
2013-07-13 18:28:20.0000005,11.284303
2013-07-13 18:28:20.0000001,11.284255
2013-07-13 18:28:20.0000002,11.284127
2013-07-13 18:28:20.0000004,11.284547
2014-03-06 04:23:32.0000001,11.284487
2014-10-07 19:04:08.0000002,11.284461
2014-10-07 19:04:08.0000005,11.28439
2014-10-07 19:04:08.0000006,11.284347
2014-10-07 19:04:08.0000004,11.284267
2013-08-21 09:32:24.0000002,11.284289
2013-08-21 09:32:24.0000004,11.284578
2013-08-21 09:32:24.0000003,11.284029
2015-01-26 07:13:44.0000006,11.284151
2015-01-26 07:13:44.0000002,11.284389
2015-01-26 07:13:44.0000004,11.284416
2015-01-26 07:13:44.0000003,11.284451
2009-03-16 09:55:24.0000003,11.284655
2009-03-16 09:55:24.0000005,11.28425
2009-03-16 09:55:24.0000004,11.2845545
2009-03-16 09:55:24.0000006,11.284685
2009-03-16 09:55:24.0000002,11.284372
2011-03-06 21:01:00.000000150,11.284424
2011-03-06 21:01:00.00000026,11.284175
2011-03-06 21:01:00.000000148,11.284572
2011-03-06 21:01:00.00000088,11.284471
2011-03-06 21:01:00.00000098,11.284498
2011-03-06 21:01:00.00000054,11.28442
2011-03-06 21:01:00.000000101,11.284552
2011-03-06 21:01:00.000000175,11.284388
2011-03-06 21:01:00.00000029,11.284148
2011-03-06 21:01:00.000000106,11.284832
2011-03-06 21:01:00.00000099,11.284554
2011-03-06 21:01:00.000000158,11.284377
2011-03-06 21:01:00.000000130,11.284277
2011-03-06 21:01:00.00000027,11.283928
2011-03-06 21:01:00.00000032,11.28473
2011-03-06 21:01:00.000000111,11.284598
2011-03-06 21:01:00.00000024,11.284388
2011-03-06 21:01:00.000000118,11.28419
2011-03-06 21:01:00.00000016,11.284196
2011-03-06 21:01:00.00000066,11.284597
2011-03-06 21:01:00.000000133,11.284471
2011-03-06 21:01:00.00000070,11.284446
2011-03-06 21:01:00.000000104,11.284307
2011-03-06 21:01:00.00000076,11.284298
2011-03-06 21:01:00.000000141,11.284235
2011-03-06 21:01:00.000000145,11.283894
2011-03-06 21:01:00.000000143,11.284473
2011-03-06 21:01:00.00000092,11.284316
2011-03-06 21:01:00.00000080,11.2843895
2011-03-06 21:01:00.00000015,11.284282
2011-03-06 21:01:00.000000153,11.284445
2011-03-06 21:01:00.00000093,11.283945
2011-03-06 21:01:00.000000162,11.284387
2011-03-06 21:01:00.00000062,11.284143
2011-03-06 21:01:00.000000129,11.284661
2011-03-06 21:01:00.000000107,11.284555
2011-03-06 21:01:00.00000045,11.284453
2011-03-06 21:01:00.000000115,11.2845545
2011-03-06 21:01:00.0000002,11.284181
2011-03-06 21:01:00.00000044,11.284389
2011-03-06 21:01:00.000000167,11.284175
2011-03-06 21:01:00.000000169,11.284163
2011-03-06 21:01:00.00000067,11.284977
2011-03-06 21:01:00.0000007,11.284334
2011-03-06 21:01:00.000000135,11.285336
2011-03-06 21:01:00.000000128,11.284142
2011-03-06 21:01:00.0000004,11.284295
2011-03-06 21:01:00.00000010,11.284613
2011-03-06 21:01:00.000000151,11.28439
2011-03-06 21:01:00.00000055,11.284422
2011-03-06 21:01:00.00000095,11.284107
2011-03-06 21:01:00.000000102,11.284209
2011-03-06 21:01:00.00000034,11.2845125
2011-03-06 21:01:00.000000108,11.284277
2011-03-06 21:01:00.00000012,11.284576
2011-03-06 21:01:00.00000085,11.284408
2011-03-06 21:01:00.0000001,11.284398
2011-03-06 21:01:00.00000035,11.284283
2011-03-06 21:01:00.00000097,11.284402
2011-03-06 21:01:00.000000105,11.284325
2011-03-06 21:01:00.00000020,11.284321
2011-03-06 21:01:00.000000114,11.284618
2011-03-06 21:01:00.00000038,11.284132
2011-03-06 21:01:00.0000006,11.284023
2011-03-06 21:01:00.00000086,11.284575
2011-03-06 21:01:00.00000049,11.284498
2011-03-06 21:01:00.000000147,11.2843075
2011-03-06 21:01:00.00000040,11.284394
2011-03-06 21:01:00.00000064,11.284426
2011-03-06 21:01:00.00000061,11.285149
2011-03-06 21:01:00.0000005,11.284448
2011-03-06 21:01:00.0000009,11.284444
2011-03-06 21:01:00.00000042,11.284344
2011-03-06 21:01:00.00000022,11.284216
2011-03-06 21:01:00.00000021,11.284178
2011-03-06 21:01:00.00000094,11.28453
2011-03-06 21:01:00.000000156,11.284034
2011-03-06 21:01:00.00000072,11.284578
2011-03-06 21:01:00.00000031,11.284492
2011-03-06 21:01:00.00000089,11.284158
2011-03-06 21:01:00.00000023,11.284438
2011-03-06 21:01:00.00000046,11.284409
2011-03-06 21:01:00.00000087,11.284318
2011-03-06 21:01:00.00000053,11.284672
2011-03-06 21:01:00.0000008,11.284574
2011-03-06 21:01:00.000000157,11.284441
2011-03-06 21:01:00.00000077,11.28432
2011-03-06 21:01:00.00000073,11.284754
2011-03-06 21:01:00.00000047,11.28468
2011-03-06 21:01:00.000000172,11.284454
2011-03-06 21:01:00.00000084,11.284256
2011-03-06 21:01:00.000000122,11.284551
2011-03-06 21:01:00.000000154,11.284462
2011-03-06 21:01:00.000000136,11.284537
2011-03-06 21:01:00.00000075,11.284249
2011-03-06 21:01:00.00000014,11.284471
2009-09-04 20:52:28.0000002,11.284556
2009-09-04 20:52:28.0000003,11.284205
2009-09-04 20:52:28.0000004,11.284216
2009-09-04 20:52:28.0000001,11.283977
2013-09-25 05:52:12.0000002,11.284497
2013-09-25 05:52:12.0000001,11.284464
2010-04-16 10:32:24.0000002,11.284508
2010-04-16 10:32:24.0000001,11.284243
2011-10-12 07:24:40.0000001,11.28456
2011-10-12 07:24:40.0000003,11.284094
2011-10-12 07:24:40.0000002,11.28437
2010-06-13 13:34:56.0000001,11.284243
2011-11-20 02:39:04.0000002,11.284267
2011-11-20 02:39:04.0000001,11.284641
2010-12-13 06:42:16.0000002,11.284113
2010-12-13 06:42:16.0000001,11.284409
2009-11-24 08:58:48.0000003,11.284421
2009-11-24 08:58:48.0000001,11.284409
2009-11-24 08:58:48.0000006,11.27999
2009-11-24 08:58:48.0000002,11.284619
2009-11-24 08:58:48.0000005,11.284659
2009-11-24 08:58:48.0000007,11.284683
2014-09-22 07:14:16.0000002,11.284221
2011-05-30 09:32:56.0000001,11.284253
2012-09-21 05:41:36.0000001,11.2844095
2010-11-22 19:30:04.0000002,11.284284
2010-11-22 19:30:04.0000001,11.284508
2010-10-05 02:09:00.0000005,11.284337
2010-10-05 02:09:00.0000006,11.2846775
2010-10-05 02:09:00.0000007,11.28444
2010-10-05 02:09:00.00000018,11.284655
2010-10-05 02:09:00.00000011,11.284388
2010-10-05 02:09:00.00000023,11.284583
2010-10-05 02:09:00.00000012,11.284309
2010-10-05 02:09:00.00000022,11.284293
2010-10-05 02:09:00.00000013,11.28402
2010-10-05 02:09:00.0000003,11.284445
2010-10-05 02:09:00.00000010,11.283939
2010-10-05 02:09:00.0000001,11.284321
2010-10-05 02:09:00.00000021,11.28447
2010-10-05 02:09:00.0000008,11.284745
2010-10-05 02:09:00.00000027,11.284551
2010-10-05 02:09:00.0000002,11.284632
2010-10-05 02:09:00.00000015,11.284341
2014-08-23 16:30:24.0000002,11.284369
2014-08-23 16:30:24.0000001,11.284272
2012-03-15 08:17:36.0000001,11.284326
2012-03-15 08:17:36.0000002,11.284387
2012-03-15 08:17:36.0000005,11.2842245
2012-03-15 08:17:36.0000004,11.284255
2012-03-15 08:17:36.0000003,11.2839
2013-10-04 02:53:20.0000001,11.284292
2013-10-04 02:53:20.0000002,11.284021
2009-03-28 15:09:20.0000001,11.284589
2009-03-28 15:09:20.0000003,11.284416
2009-03-28 15:09:20.0000002,11.284443
2012-01-25 22:43:44.0000003,11.284548
2012-01-25 22:43:44.0000004,11.28447
2012-01-25 22:43:44.0000002,11.284289
2012-01-25 22:43:44.0000001,11.284649
2011-07-21 07:51:32.0000002,11.284277
2011-07-21 07:51:32.0000003,11.284619
2011-07-21 07:51:32.0000001,11.284223
2010-12-01 22:04:52.0000001,11.284539
2013-06-23 02:54:32.0000003,11.28452
2013-06-23 02:54:32.0000002,11.284242
2014-03-24 22:36:24.0000004,11.284221
2014-03-24 22:36:24.0000002,11.284282
2014-03-24 22:36:24.0000001,11.2842045
2014-03-24 22:36:24.0000003,11.284339
2013-09-13 01:54:20.0000001,11.284538
2013-10-14 18:30:36.0000003,11.284466
2013-10-14 18:30:36.0000002,11.284356
2013-10-14 18:30:36.0000004,11.284338
2013-10-14 18:30:36.0000001,11.284192
2013-11-18 15:07:28.0000006,11.284814
2013-11-18 15:07:28.0000004,11.285372
2013-11-18 15:07:28.0000001,11.284618
2013-11-18 15:07:28.0000005,11.284368
2013-11-18 15:07:28.0000002,11.284331
2011-02-20 23:35:12.0000001,11.284321
2011-02-20 23:35:12.0000004,11.284473
2011-02-20 23:35:12.0000005,11.284576
2011-02-20 23:35:12.0000003,11.284564
2011-02-20 23:35:12.0000002,11.284489
2010-02-06 19:59:16.0000001,11.284554
2012-03-10 02:36:04.0000003,11.284833
2012-03-10 02:36:04.0000002,11.284444
2012-03-10 02:36:04.0000001,11.284537
2014-04-13 17:35:52.0000002,11.28437
2010-04-04 21:59:56.0000002,11.284275
2010-04-04 21:59:56.0000001,11.284782
2010-04-04 21:59:56.0000003,11.284467
2010-04-04 21:59:56.0000004,11.284354
2013-03-23 04:51:12.0000001,11.284446
2010-06-29 00:22:24.0000002,11.285283
2010-06-29 00:22:24.0000001,11.284463
2011-10-17 12:37:56.0000002,11.283945
2011-10-17 12:37:56.0000001,11.28439
2012-01-30 19:07:52.0000003,11.284665
2012-01-30 19:07:52.0000002,11.284397
2012-01-30 19:07:52.0000004,11.2843075
2012-01-30 19:07:52.0000001,11.284445
2012-01-30 19:07:52.0000005,11.284407
2011-05-30 01:44:40.0000001,11.284458
2011-05-30 01:44:40.0000002,11.284576
2011-02-08 01:04:08.0000001,11.284751
2012-05-23 16:25:16.0000002,11.284358
2011-09-20 18:02:28.0000001,11.284482
2009-10-08 10:04:36.0000001,11.283917
2009-10-08 10:04:36.0000003,11.284445
2009-10-08 10:04:36.0000002,11.28408
2010-07-02 22:03:04.0000002,11.284243
2010-07-02 22:03:04.0000001,11.283605
2012-05-03 14:11:36.0000002,11.284321
2012-05-03 14:11:36.0000005,11.284287
2012-05-03 14:11:36.0000004,11.284232
2012-05-03 14:11:36.0000003,11.284245
2012-05-03 14:11:36.0000001,11.284526
2013-04-04 16:31:56.0000001,11.2839575
2013-04-04 16:31:56.0000002,11.284118
2009-12-02 15:59:56.0000001,11.28426
2009-12-02 15:59:56.0000002,11.284122
2010-01-03 02:03:40.0000002,11.284278
2010-01-03 02:03:40.0000003,11.283951
2011-08-21 10:54:24.0000003,11.284446
2011-08-21 10:54:24.0000002,11.284113
2011-08-21 10:54:24.0000001,11.283868
2011-01-30 14:38:24.0000003,11.28469
2011-01-30 14:38:24.0000002,11.284271
2011-04-16 21:23:16.0000004,11.284694
2011-04-16 21:23:16.0000002,11.284303
2011-04-16 21:23:16.0000006,11.284436
2013-10-05 19:51:04.0000006,11.283888
2013-10-05 19:51:04.0000005,11.28447
2013-10-05 19:51:04.0000003,11.284399
2013-10-05 19:51:04.0000002,11.284509
2014-10-31 08:17:44.0000002,11.284471
2014-10-31 08:17:44.0000004,11.284219
2014-10-31 08:17:44.0000005,11.284456
2014-10-31 08:17:44.0000001,11.284644
2014-10-31 08:17:44.0000003,11.284179
2009-05-31 21:24:56.0000001,11.28466
2014-06-04 01:50:40.0000001,11.284579
2009-07-14 17:59:12.0000001,11.2843
2009-07-14 17:59:12.0000003,11.284211
2012-12-05 16:33:52.0000002,11.284126
2012-12-05 16:33:52.0000001,11.28423
2009-12-18 12:37:04.0000005,11.2844715
2009-12-18 12:37:04.0000001,11.284195
2009-12-18 12:37:04.0000006,11.284589
2009-12-18 12:37:04.0000004,11.284528
2009-12-18 12:37:04.0000007,11.284436
2009-12-18 12:37:04.0000002,11.284284
2012-11-21 15:12:48.0000001,11.284178
2011-05-03 07:01:40.0000001,11.284457
2011-05-03 07:01:40.0000002,11.28415
2011-05-03 07:01:40.0000003,11.28425
2010-09-21 06:27:32.0000002,11.284467
2010-09-21 06:27:32.0000001,11.284497
2011-10-07 22:08:20.0000003,11.284371
2011-10-07 22:08:20.0000006,11.284538
2009-02-08 08:48:20.0000001,11.283991
2013-09-24 21:16:40.0000006,11.284241
2013-09-24 21:16:40.0000003,11.2844515
2013-09-24 21:16:40.0000001,11.284414
2013-09-24 21:16:40.0000007,11.284235
2013-09-24 21:16:40.0000002,11.284614
2013-09-24 21:16:40.0000004,11.284266
2012-03-14 19:10:48.0000005,11.284617
2012-03-14 19:10:48.0000008,11.284232
2012-03-14 19:10:48.0000002,11.284334
2012-03-14 19:10:48.0000004,11.284597
2012-03-14 19:10:48.0000001,11.284331
2012-03-14 19:10:48.0000009,11.28461
2012-03-14 19:10:48.0000006,11.284085
2009-11-12 11:01:20.0000001,11.284566
2009-11-12 11:01:20.0000002,11.28419
2009-06-21 04:28:48.0000002,11.284375
2009-06-21 04:28:48.0000003,11.284014
2014-01-25 12:36:52.0000002,11.284018
2014-01-25 12:36:52.0000001,11.284149
2012-12-27 13:23:48.0000001,11.284139
2011-06-28 16:09:44.0000001,11.28428
2010-12-01 08:35:20.0000001,11.284508
2012-11-19 12:40:40.0000005,11.28431
2012-11-19 12:40:40.0000001,11.284679
2012-11-19 12:40:40.0000002,11.284229
2012-11-19 12:40:40.0000003,11.284139
2012-11-19 12:40:40.0000004,11.285413
2009-07-13 17:58:04.0000001,11.284282
2009-07-13 17:58:04.0000003,11.2842655
2009-07-13 17:58:04.0000002,11.284406
2011-06-25 11:42:36.0000003,11.284222
2011-06-25 11:42:36.0000002,11.284272
2012-01-26 07:33:00.000000128,11.284534
2012-01-26 07:33:00.00000032,11.284618
2012-01-26 07:33:00.000000163,11.284231
2012-01-26 07:33:00.000000155,11.284335
2012-01-26 07:33:00.000000153,11.284433
2012-01-26 07:33:00.00000049,11.284399
2012-01-26 07:33:00.00000095,11.284401
2012-01-26 07:33:00.000000158,11.284227
2012-01-26 07:33:00.00000050,11.284326
2012-01-26 07:33:00.00000015,11.284463
2012-01-26 07:33:00.00000062,11.284217
2012-01-26 07:33:00.00000037,11.285024
2012-01-26 07:33:00.00000069,11.284632
2012-01-26 07:33:00.000000142,11.284333
2012-01-26 07:33:00.000000150,11.284377
2012-01-26 07:33:00.000000147,11.284567
2012-01-26 07:33:00.000000125,11.28407
2012-01-26 07:33:00.000000124,11.284529
2012-01-26 07:33:00.000000129,11.284558
2012-01-26 07:33:00.00000033,11.284404
2012-01-26 07:33:00.0000004,11.284237
2012-01-26 07:33:00.00000029,11.284216
2012-01-26 07:33:00.000000113,11.284281
2012-01-26 07:33:00.00000017,11.284922
2012-01-26 07:33:00.00000067,11.284586
2012-01-26 07:33:00.000000141,11.2845955
2012-01-26 07:33:00.00000036,11.284278
2012-01-26 07:33:00.000000162,11.284939
2012-01-26 07:33:00.000000118,11.284308
2012-01-26 07:33:00.000000154,11.284395
2012-01-26 07:33:00.000000143,11.284616
2012-01-26 07:33:00.00000083,11.284386
2012-01-26 07:33:00.000000191,11.284237
2012-01-26 07:33:00.000000140,11.284498
2012-01-26 07:33:00.00000086,11.284168
2012-01-26 07:33:00.0000002,11.284168
2012-01-26 07:33:00.000000170,11.284255
2012-01-26 07:33:00.00000010,11.284411
2012-01-26 07:33:00.00000053,11.284209
2012-01-26 07:33:00.000000102,11.284513
2012-01-26 07:33:00.00000055,11.284438
2012-01-26 07:33:00.0000007,11.284026
2012-01-26 07:33:00.00000013,11.284223
2012-01-26 07:33:00.000000165,11.28447
2012-01-26 07:33:00.00000026,11.284564
2012-01-26 07:33:00.000000137,11.284454
2012-01-26 07:33:00.00000048,11.2841
2012-01-26 07:33:00.00000059,11.284321
2012-01-26 07:33:00.000000132,11.284154
2012-01-26 07:33:00.00000096,11.2844
2012-01-26 07:33:00.000000190,11.284323
2012-01-26 07:33:00.000000156,11.284191
2012-01-26 07:33:00.00000075,11.284176
2012-01-26 07:33:00.00000084,11.284424
2012-01-26 07:33:00.0000006,11.284334
2012-01-26 07:33:00.00000021,11.28459
2012-01-26 07:33:00.0000001,11.284454
2012-01-26 07:33:00.0000005,11.2843275
2012-01-26 07:33:00.00000034,11.284419
2012-01-26 07:33:00.000000117,11.284308
2012-01-26 07:33:00.000000106,11.284476
2012-01-26 07:33:00.00000077,11.28412
2012-01-26 07:33:00.00000045,11.284094
2012-01-26 07:33:00.000000116,11.284474
2012-01-26 07:33:00.0000009,11.28295
2012-01-26 07:33:00.000000146,11.284313
2012-01-26 07:33:00.00000027,11.285001
2012-01-26 07:33:00.000000127,11.28462
2012-01-26 07:33:00.000000172,11.284288
2012-01-26 07:33:00.00000074,11.284352
2012-01-26 07:33:00.00000014,11.284141
2012-01-26 07:33:00.000000108,11.284171
2012-01-26 07:33:00.000000109,11.284769
2012-01-26 07:33:00.000000152,11.2844095
2012-01-26 07:33:00.00000047,11.284455
2012-01-26 07:33:00.000000192,11.284588
2012-01-26 07:33:00.00000054,11.284225
2012-01-26 07:33:00.000000185,11.284362
2012-01-26 07:33:00.000000187,11.284503
2012-01-26 07:33:00.00000060,11.284613
2012-01-26 07:33:00.000000130,11.284599
2012-01-26 07:33:00.00000046,11.284272
2012-01-26 07:33:00.000000182,11.284267
2012-01-26 07:33:00.000000177,11.28406
2012-01-26 07:33:00.000000135,11.284416
2012-01-26 07:33:00.00000063,11.28422
2012-01-26 07:33:00.00000079,11.284185
2012-01-26 07:33:00.000000169,11.284516
2012-01-26 07:33:00.00000094,11.2844515
2012-01-26 07:33:00.000000176,11.284272
2012-01-26 07:33:00.00000061,11.284334
2012-01-26 07:33:00.000000188,11.284455
2012-01-26 07:33:00.000000174,11.284429
2012-01-26 07:33:00.000000126,11.284333
2012-01-26 07:33:00.000000139,11.284827
2012-01-26 07:33:00.000000184,11.284189
2012-01-26 07:33:00.000000107,11.284352
2012-01-26 07:33:00.00000038,11.284377
2012-01-26 07:33:00.000000134,11.283954
2012-01-26 07:33:00.00000058,11.284298
2012-01-26 07:33:00.00000078,11.284229
